app,kernel,class,k_bw,c_ratio,speedup
hb_heat,initial_value,G5-compute,16.0,0.5,0.495
hb_heat,initial_value,G5-compute,16.0,0.75,0.739
hb_heat,initial_value,G5-compute,16.0,1.0,0.981
hb_heat,zero,G1-bandwidth,2.0,0.25,1.515
hb_heat,zero,G1-bandwidth,2.0,0.5,1.665
hb_heat,zero,G1-bandwidth,2.0,0.75,1.721
hb_heat,zero,G1-bandwidth,2.0,1.0,1.751
hb_heat,zero,G1-bandwidth,4.0,0.25,2.296
hb_heat,zero,G1-bandwidth,4.0,0.5,2.658
hb_heat,zero,G1-bandwidth,4.0,0.75,2.805
hb_heat,zero,G1-bandwidth,4.0,1.0,2.885
hb_heat,zero,G1-bandwidth,8.0,0.25,3.093
hb_heat,zero,G1-bandwidth,8.0,0.5,3.787
hb_heat,zero,G1-bandwidth,8.0,0.75,4.093
hb_heat,zero,G1-bandwidth,8.0,1.0,4.265
hb_heat,zero,G1-bandwidth,16.0,0.25,3.743
hb_heat,zero,G1-bandwidth,16.0,0.5,4.809
hb_heat,zero,G1-bandwidth,16.0,0.75,5.313
hb_heat,zero,G1-bandwidth,16.0,1.0,5.607
hb_hellinger,hellinger,G3-l2-reuse,2.0,0.25,0.288
hb_hellinger,hellinger,G3-l2-reuse,2.0,0.5,0.545
hb_hellinger,hellinger,G3-l2-reuse,2.0,0.75,0.775
hb_hellinger,hellinger,G3-l2-reuse,2.0,1.0,0.982
hb_hellinger,hellinger,G3-l2-reuse,4.0,0.25,0.289
hb_hellinger,hellinger,G3-l2-reuse,4.0,0.5,0.545
hb_hellinger,hellinger,G3-l2-reuse,4.0,0.75,0.775
hb_hellinger,hellinger,G3-l2-reuse,4.0,1.0,0.982
hb_hellinger,hellinger,G3-l2-reuse,8.0,0.25,0.289
hb_hellinger,hellinger,G3-l2-reuse,8.0,0.5,0.545
hb_hellinger,hellinger,G3-l2-reuse,8.0,0.75,0.776
hb_hellinger,hellinger,G3-l2-reuse,8.0,1.0,0.983
hb_hellinger,hellinger,G3-l2-reuse,16.0,0.25,0.289
hb_hellinger,hellinger,G3-l2-reuse,16.0,0.5,0.545
hb_hellinger,hellinger,G3-l2-reuse,16.0,0.75,0.776
hb_hellinger,hellinger,G3-l2-reuse,16.0,1.0,0.983
hb_hexciton,comm_empty,G7-dependency,2.0,0.25,0.355
hb_hexciton,comm_empty,G7-dependency,2.0,0.5,0.618
hb_hexciton,comm_empty,G7-dependency,2.0,0.75,0.82
hb_hexciton,comm_empty,G7-dependency,2.0,1.0,0.981
hb_hexciton,comm_empty,G7-dependency,4.0,0.25,0.355
hb_hexciton,comm_empty,G7-dependency,4.0,0.5,0.618
hb_hexciton,comm_empty,G7-dependency,4.0,0.75,0.82
hb_hexciton,comm_empty,G7-dependency,4.0,1.0,0.981
hb_hexciton,comm_empty,G7-dependency,8.0,0.25,0.355
hb_hexciton,comm_empty,G7-dependency,8.0,0.5,0.618
hb_hexciton,comm_empty,G7-dependency,8.0,0.75,0.82
hb_hexciton,comm_empty,G7-dependency,8.0,1.0,0.981
hb_hexciton,comm_empty,G7-dependency,16.0,0.25,0.355
hb_hexciton,comm_empty,G7-dependency,16.0,0.5,0.618
hb_hexciton,comm_empty,G7-dependency,16.0,0.75,0.82
hb_hexciton,comm_empty,G7-dependency,16.0,1.0,0.981
hb_histogram,histogram_smem_atomics,G1-bandwidth,2.0,0.25,0.766
hb_histogram,histogram_smem_atomics,G1-bandwidth,2.0,0.5,1.113
hb_histogram,histogram_smem_atomics,G1-bandwidth,2.0,0.75,1.311
hb_histogram,histogram_smem_atomics,G1-bandwidth,2.0,1.0,1.439
hb_histogram,histogram_smem_atomics,G1-bandwidth,4.0,0.25,0.875
hb_histogram,histogram_smem_atomics,G1-bandwidth,4.0,0.5,1.358
hb_histogram,histogram_smem_atomics,G1-bandwidth,4.0,0.75,1.666
hb_histogram,histogram_smem_atomics,G1-bandwidth,4.0,1.0,1.878
hb_histogram,histogram_smem_atomics,G1-bandwidth,8.0,0.25,0.941
hb_histogram,histogram_smem_atomics,G1-bandwidth,8.0,0.5,1.527
hb_histogram,histogram_smem_atomics,G1-bandwidth,8.0,0.75,1.926
hb_histogram,histogram_smem_atomics,G1-bandwidth,8.0,1.0,2.216
hb_histogram,histogram_smem_atomics,G1-bandwidth,16.0,0.25,0.979
hb_histogram,histogram_smem_atomics,G1-bandwidth,16.0,0.5,1.628
hb_histogram,histogram_smem_atomics,G1-bandwidth,16.0,0.75,2.09
hb_histogram,histogram_smem_atomics,G1-bandwidth,16.0,1.0,2.436
hb_histogram,histogram_smem_accum,G4-latency,2.0,0.25,0.325
hb_histogram,histogram_smem_accum,G4-latency,2.0,0.5,0.587
hb_histogram,histogram_smem_accum,G4-latency,2.0,0.75,0.803
hb_histogram,histogram_smem_accum,G4-latency,2.0,1.0,0.984
hb_histogram,histogram_smem_accum,G4-latency,4.0,0.25,0.325
hb_histogram,histogram_smem_accum,G4-latency,4.0,0.5,0.588
hb_histogram,histogram_smem_accum,G4-latency,4.0,0.75,0.804
hb_histogram,histogram_smem_accum,G4-latency,4.0,1.0,0.986
hb_histogram,histogram_smem_accum,G4-latency,8.0,0.25,0.325
hb_histogram,histogram_smem_accum,G4-latency,8.0,0.5,0.588
hb_histogram,histogram_smem_accum,G4-latency,8.0,0.75,0.805
hb_histogram,histogram_smem_accum,G4-latency,8.0,1.0,0.987
hb_histogram,histogram_smem_accum,G4-latency,16.0,0.25,0.325
hb_histogram,histogram_smem_accum,G4-latency,16.0,0.5,0.588
hb_histogram,histogram_smem_accum,G4-latency,16.0,0.75,0.805
hb_histogram,histogram_smem_accum,G4-latency,16.0,1.0,0.987
hb_hmm,viterbi,G2-coalescing,2.0,0.25,0.251
hb_hmm,viterbi,G2-coalescing,2.0,0.5,0.498
hb_hmm,viterbi,G2-coalescing,2.0,0.75,0.741
hb_hmm,viterbi,G2-coalescing,2.0,1.0,0.981
hb_hmm,viterbi,G2-coalescing,4.0,0.25,0.251
hb_hmm,viterbi,G2-coalescing,4.0,0.5,0.498
hb_hmm,viterbi,G2-coalescing,4.0,0.75,0.741
hb_hmm,viterbi,G2-coalescing,4.0,1.0,0.981
hb_hmm,viterbi,G2-coalescing,8.0,0.25,0.251
hb_hmm,viterbi,G2-coalescing,8.0,0.5,0.498
hb_hmm,viterbi,G2-coalescing,8.0,0.75,0.741
hb_hmm,viterbi,G2-coalescing,8.0,1.0,0.981
hb_hmm,viterbi,G2-coalescing,16.0,0.25,0.251
hb_hmm,viterbi,G2-coalescing,16.0,0.5,0.498
hb_hmm,viterbi,G2-coalescing,16.0,0.75,0.741
hb_hmm,viterbi,G2-coalescing,16.0,1.0,0.981
hb_hungarian,compress_matrix,G1-bandwidth,2.0,0.25,0.904
hb_hungarian,compress_matrix,G1-bandwidth,2.0,0.5,0.963
hb_hungarian,compress_matrix,G1-bandwidth,2.0,0.75,0.985
hb_hungarian,compress_matrix,G1-bandwidth,2.0,1.0,0.996
hb_hungarian,compress_matrix,G1-bandwidth,4.0,0.25,0.911
hb_hungarian,compress_matrix,G1-bandwidth,4.0,0.5,0.971
hb_hungarian,compress_matrix,G1-bandwidth,4.0,0.75,0.993
hb_hungarian,compress_matrix,G1-bandwidth,4.0,1.0,1.005
hb_hungarian,compress_matrix,G1-bandwidth,8.0,0.25,0.914
hb_hungarian,compress_matrix,G1-bandwidth,8.0,0.5,0.975
hb_hungarian,compress_matrix,G1-bandwidth,8.0,0.75,0.997
hb_hungarian,compress_matrix,G1-bandwidth,8.0,1.0,1.009
hb_hungarian,compress_matrix,G1-bandwidth,16.0,0.25,0.916
hb_hungarian,compress_matrix,G1-bandwidth,16.0,0.5,0.977
hb_hungarian,compress_matrix,G1-bandwidth,16.0,0.75,0.999
hb_hungarian,compress_matrix,G1-bandwidth,16.0,1.0,1.011
hb_hungarian,step_5b,G4-latency,2.0,0.25,0.349
hb_hungarian,step_5b,G4-latency,2.0,0.5,0.607
hb_hungarian,step_5b,G4-latency,2.0,0.75,0.806
hb_hungarian,step_5b,G4-latency,2.0,1.0,0.964
hb_hungarian,step_5b,G4-latency,4.0,0.25,0.349
hb_hungarian,step_5b,G4-latency,4.0,0.5,0.607
hb_hungarian,step_5b,G4-latency,4.0,0.75,0.806
hb_hungarian,step_5b,G4-latency,4.0,1.0,0.964
hb_hungarian,step_5b,G4-latency,8.0,0.25,0.349
hb_hungarian,step_5b,G4-latency,8.0,0.5,0.607
hb_hungarian,step_5b,G4-latency,8.0,0.75,0.806
hb_hungarian,step_5b,G4-latency,8.0,1.0,0.964
hb_hungarian,step_5b,G4-latency,16.0,0.25,0.349
hb_hungarian,step_5b,G4-latency,16.0,0.5,0.607
hb_hungarian,step_5b,G4-latency,16.0,0.75,0.806
hb_hungarian,step_5b,G4-latency,16.0,1.0,0.964
hb_hungarian,step_5a,G4-latency,2.0,0.25,0.347
hb_hungarian,step_5a,G4-latency,2.0,0.5,0.608
hb_hungarian,step_5a,G4-latency,2.0,0.75,0.812
hb_hungarian,step_5a,G4-latency,2.0,1.0,0.976
hb_hungarian,step_5a,G4-latency,4.0,0.25,0.347
hb_hungarian,step_5a,G4-latency,4.0,0.5,0.608
hb_hungarian,step_5a,G4-latency,4.0,0.75,0.812
hb_hungarian,step_5a,G4-latency,4.0,1.0,0.976
hb_hungarian,step_5a,G4-latency,8.0,0.25,0.347
hb_hungarian,step_5a,G4-latency,8.0,0.5,0.608
hb_hungarian,step_5a,G4-latency,8.0,0.75,0.812
hb_hungarian,step_5a,G4-latency,8.0,1.0,0.976
hb_hungarian,step_5a,G4-latency,16.0,0.25,0.347
hb_hungarian,step_5a,G4-latency,16.0,0.5,0.608
hb_hungarian,step_5a,G4-latency,16.0,0.75,0.812
hb_hungarian,step_5a,G4-latency,16.0,1.0,0.976
hb_hungarian,step_6_add_sub,G1-bandwidth,2.0,0.25,0.456
hb_hungarian,step_6_add_sub,G1-bandwidth,2.0,0.5,0.704
hb_hungarian,step_6_add_sub,G1-bandwidth,2.0,0.75,0.86
hb_hungarian,step_6_add_sub,G1-bandwidth,2.0,1.0,0.966
hb_hungarian,step_6_add_sub,G1-bandwidth,4.0,0.25,0.456
hb_hungarian,step_6_add_sub,G1-bandwidth,4.0,0.5,0.704
hb_hungarian,step_6_add_sub,G1-bandwidth,4.0,0.75,0.86
hb_hungarian,step_6_add_sub,G1-bandwidth,4.0,1.0,0.966
hb_hungarian,step_6_add_sub,G1-bandwidth,8.0,0.25,0.456
hb_hungarian,step_6_add_sub,G1-bandwidth,8.0,0.5,0.704
hb_hungarian,step_6_add_sub,G1-bandwidth,8.0,0.75,0.86
hb_hungarian,step_6_add_sub,G1-bandwidth,8.0,1.0,0.966
hb_hungarian,step_6_add_sub,G1-bandwidth,16.0,0.25,0.456
hb_hungarian,step_6_add_sub,G1-bandwidth,16.0,0.5,0.704
hb_hungarian,step_6_add_sub,G1-bandwidth,16.0,0.75,0.86
hb_hungarian,step_6_add_sub,G1-bandwidth,16.0,1.0,0.966
hb_hungarian,step_3,G3-l2-reuse,2.0,0.25,0.823
hb_hungarian,step_3,G3-l2-reuse,2.0,0.5,0.914
hb_hungarian,step_3,G3-l2-reuse,2.0,0.75,0.949
hb_hungarian,step_3,G3-l2-reuse,2.0,1.0,0.967
hb_hungarian,step_3,G3-l2-reuse,4.0,0.25,0.823
hb_hungarian,step_3,G3-l2-reuse,4.0,0.5,0.914
hb_hungarian,step_3,G3-l2-reuse,4.0,0.75,0.949
hb_hungarian,step_3,G3-l2-reuse,4.0,1.0,0.967
hb_hungarian,step_3,G3-l2-reuse,8.0,0.25,0.823
hb_hungarian,step_3,G3-l2-reuse,8.0,0.5,0.914
hb_hungarian,step_3,G3-l2-reuse,8.0,0.75,0.949
hb_hungarian,step_3,G3-l2-reuse,8.0,1.0,0.967
hb_hungarian,step_3,G3-l2-reuse,16.0,0.25,0.823
hb_hungarian,step_3,G3-l2-reuse,16.0,0.5,0.914
hb_hungarian,step_3,G3-l2-reuse,16.0,0.75,0.949
hb_hungarian,step_3,G3-l2-reuse,16.0,1.0,0.967
hb_hungarian,calc_min_in_rows,G1-bandwidth,2.0,0.25,0.256
hb_hungarian,calc_min_in_rows,G1-bandwidth,2.0,0.5,0.505
hb_hungarian,calc_min_in_rows,G1-bandwidth,2.0,0.75,0.749
hb_hungarian,calc_min_in_rows,G1-bandwidth,2.0,1.0,0.986
hb_hungarian,calc_min_in_rows,G1-bandwidth,4.0,0.25,0.256
hb_hungarian,calc_min_in_rows,G1-bandwidth,4.0,0.5,0.506
hb_hungarian,calc_min_in_rows,G1-bandwidth,4.0,0.75,0.751
hb_hungarian,calc_min_in_rows,G1-bandwidth,4.0,1.0,0.989
hb_hungarian,calc_min_in_rows,G1-bandwidth,8.0,0.25,0.256
hb_hungarian,calc_min_in_rows,G1-bandwidth,8.0,0.5,0.507
hb_hungarian,calc_min_in_rows,G1-bandwidth,8.0,0.75,0.751
hb_hungarian,calc_min_in_rows,G1-bandwidth,8.0,1.0,0.991
hb_hungarian,calc_min_in_rows,G1-bandwidth,16.0,0.25,0.256
hb_hungarian,calc_min_in_rows,G1-bandwidth,16.0,0.5,0.507
hb_hungarian,calc_min_in_rows,G1-bandwidth,16.0,0.75,0.752
hb_hungarian,calc_min_in_rows,G1-bandwidth,16.0,1.0,0.992
hb_hungarian,calc_min_in_cols,G1-bandwidth,2.0,0.25,0.275
hb_hungarian,calc_min_in_cols,G1-bandwidth,2.0,0.5,0.528
hb_hungarian,calc_min_in_cols,G1-bandwidth,2.0,0.75,0.762
hb_hungarian,calc_min_in_cols,G1-bandwidth,2.0,1.0,0.978
hb_hungarian,calc_min_in_cols,G1-bandwidth,4.0,0.25,0.275
hb_hungarian,calc_min_in_cols,G1-bandwidth,4.0,0.5,0.528
hb_hungarian,calc_min_in_cols,G1-bandwidth,4.0,0.75,0.762
hb_hungarian,calc_min_in_cols,G1-bandwidth,4.0,1.0,0.978
hb_hungarian,calc_min_in_cols,G1-bandwidth,8.0,0.25,0.275
hb_hungarian,calc_min_in_cols,G1-bandwidth,8.0,0.5,0.528
hb_hungarian,calc_min_in_cols,G1-bandwidth,8.0,0.75,0.762
hb_hungarian,calc_min_in_cols,G1-bandwidth,8.0,1.0,0.978
hb_hungarian,calc_min_in_cols,G1-bandwidth,16.0,0.25,0.275
hb_hungarian,calc_min_in_cols,G1-bandwidth,16.0,0.5,0.528
hb_hungarian,calc_min_in_cols,G1-bandwidth,16.0,0.75,0.762
hb_hungarian,calc_min_in_cols,G1-bandwidth,16.0,1.0,0.978
hb_hungarian,step_1_row_sub,G1-bandwidth,2.0,0.25,0.301
hb_hungarian,step_1_row_sub,G1-bandwidth,2.0,0.5,0.56
hb_hungarian,step_1_row_sub,G1-bandwidth,2.0,0.75,0.785
hb_hungarian,step_1_row_sub,G1-bandwidth,2.0,1.0,0.982
hb_hungarian,step_1_row_sub,G1-bandwidth,4.0,0.25,0.301
hb_hungarian,step_1_row_sub,G1-bandwidth,4.0,0.5,0.56
hb_hungarian,step_1_row_sub,G1-bandwidth,4.0,0.75,0.785
hb_hungarian,step_1_row_sub,G1-bandwidth,4.0,1.0,0.982
hb_hungarian,step_1_row_sub,G1-bandwidth,8.0,0.25,0.302
hb_hungarian,step_1_row_sub,G1-bandwidth,8.0,0.5,0.561
hb_hungarian,step_1_row_sub,G1-bandwidth,8.0,0.75,0.786
hb_hungarian,step_1_row_sub,G1-bandwidth,8.0,1.0,0.983
hb_hungarian,step_1_row_sub,G1-bandwidth,16.0,0.25,0.302
hb_hungarian,step_1_row_sub,G1-bandwidth,16.0,0.5,0.561
hb_hungarian,step_1_row_sub,G1-bandwidth,16.0,0.75,0.786
hb_hungarian,step_1_row_sub,G1-bandwidth,16.0,1.0,0.983
hb_hungarian,step_2,G2-coalescing,2.0,0.25,0.366
hb_hungarian,step_2,G2-coalescing,2.0,0.5,0.631
hb_hungarian,step_2,G2-coalescing,2.0,0.75,0.832
hb_hungarian,step_2,G2-coalescing,2.0,1.0,0.991
hb_hungarian,step_2,G2-coalescing,4.0,0.25,0.366
hb_hungarian,step_2,G2-coalescing,4.0,0.5,0.633
hb_hungarian,step_2,G2-coalescing,4.0,0.75,0.836
hb_hungarian,step_2,G2-coalescing,4.0,1.0,0.996
hb_hungarian,step_2,G2-coalescing,8.0,0.25,0.367
hb_hungarian,step_2,G2-coalescing,8.0,0.5,0.634
hb_hungarian,step_2,G2-coalescing,8.0,0.75,0.838
hb_hungarian,step_2,G2-coalescing,8.0,1.0,0.998
hb_hungarian,step_2,G2-coalescing,16.0,0.25,0.367
hb_hungarian,step_2,G2-coalescing,16.0,0.5,0.635
hb_hungarian,step_2,G2-coalescing,16.0,0.75,0.839
hb_hungarian,step_2,G2-coalescing,16.0,1.0,1.0
hb_hungarian,step_4_init,G6-onchip,2.0,0.25,0.351
hb_hungarian,step_4_init,G6-onchip,2.0,0.5,0.613
hb_hungarian,step_4_init,G6-onchip,2.0,0.75,0.816
hb_hungarian,step_4_init,G6-onchip,2.0,1.0,0.977
hb_hungarian,step_4_init,G6-onchip,4.0,0.25,0.351
hb_hungarian,step_4_init,G6-onchip,4.0,0.5,0.613
hb_hungarian,step_4_init,G6-onchip,4.0,0.75,0.816
hb_hungarian,step_4_init,G6-onchip,4.0,1.0,0.977
hb_hungarian,step_4_init,G6-onchip,8.0,0.25,0.351
hb_hungarian,step_4_init,G6-onchip,8.0,0.5,0.613
hb_hungarian,step_4_init,G6-onchip,8.0,0.75,0.816
hb_hungarian,step_4_init,G6-onchip,8.0,1.0,0.977
hb_hungarian,step_4_init,G6-onchip,16.0,0.25,0.351
hb_hungarian,step_4_init,G6-onchip,16.0,0.5,0.613
hb_hungarian,step_4_init,G6-onchip,16.0,0.75,0.816
hb_hungarian,step_4_init,G6-onchip,16.0,1.0,0.977
hb_hungarian,min_reduce_kernel1,G1-bandwidth,2.0,0.25,0.277
hb_hungarian,min_reduce_kernel1,G1-bandwidth,2.0,0.5,0.531
hb_hungarian,min_reduce_kernel1,G1-bandwidth,2.0,0.75,0.766
hb_hungarian,min_reduce_kernel1,G1-bandwidth,2.0,1.0,0.983
hb_hungarian,min_reduce_kernel1,G1-bandwidth,4.0,0.25,0.277
hb_hungarian,min_reduce_kernel1,G1-bandwidth,4.0,0.5,0.532
hb_hungarian,min_reduce_kernel1,G1-bandwidth,4.0,0.75,0.767
hb_hungarian,min_reduce_kernel1,G1-bandwidth,4.0,1.0,0.984
hb_hungarian,min_reduce_kernel1,G1-bandwidth,8.0,0.25,0.277
hb_hungarian,min_reduce_kernel1,G1-bandwidth,8.0,0.5,0.532
hb_hungarian,min_reduce_kernel1,G1-bandwidth,8.0,0.75,0.767
hb_hungarian,min_reduce_kernel1,G1-bandwidth,8.0,1.0,0.985
hb_hungarian,min_reduce_kernel1,G1-bandwidth,16.0,0.25,0.277
hb_hungarian,min_reduce_kernel1,G1-bandwidth,16.0,0.5,0.532
hb_hungarian,min_reduce_kernel1,G1-bandwidth,16.0,0.75,0.767
hb_hungarian,min_reduce_kernel1,G1-bandwidth,16.0,1.0,0.985
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,2.0,0.25,0.321
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,2.0,0.5,0.583
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,2.0,0.75,0.8
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,2.0,1.0,0.983
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,4.0,0.25,0.321
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,4.0,0.5,0.583
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,4.0,0.75,0.801
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,4.0,1.0,0.985
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,8.0,0.25,0.321
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,8.0,0.5,0.583
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,8.0,0.75,0.801
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,8.0,1.0,0.986
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,16.0,0.25,0.321
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,16.0,0.5,0.584
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,16.0,0.75,0.802
hb_hungarian,min_reduce_kernel2,G3-l2-reuse,16.0,1.0,0.986
hb_hungarian,init,G7-dependency,2.0,0.25,0.347
hb_hungarian,init,G7-dependency,2.0,0.5,0.616
hb_hungarian,init,G7-dependency,2.0,0.75,0.831
hb_hungarian,init,G7-dependency,2.0,1.0,1.006
hb_hungarian,init,G7-dependency,4.0,0.25,0.349
hb_hungarian,init,G7-dependency,4.0,0.5,0.621
hb_hungarian,init,G7-dependency,4.0,0.75,0.84
hb_hungarian,init,G7-dependency,4.0,1.0,1.019
hb_hungarian,init,G7-dependency,8.0,0.25,0.35
hb_hungarian,init,G7-dependency,8.0,0.5,0.624
hb_hungarian,init,G7-dependency,8.0,0.75,0.844
hb_hungarian,init,G7-dependency,8.0,1.0,1.025
hb_hungarian,init,G7-dependency,16.0,0.25,0.35
hb_hungarian,init,G7-dependency,16.0,0.5,0.625
hb_hungarian,init,G7-dependency,16.0,0.75,0.847
hb_hungarian,init,G7-dependency,16.0,1.0,1.029
hb_hypterm,hypterm_1,G5-compute,2.0,0.25,0.249
hb_hypterm,hypterm_1,G5-compute,2.0,0.5,0.495
hb_hypterm,hypterm_1,G5-compute,2.0,0.75,0.739
hb_hypterm,hypterm_1,G5-compute,2.0,1.0,0.981
hb_hypterm,hypterm_1,G5-compute,4.0,0.25,0.249
hb_hypterm,hypterm_1,G5-compute,4.0,0.5,0.495
hb_hypterm,hypterm_1,G5-compute,4.0,0.75,0.739
hb_hypterm,hypterm_1,G5-compute,4.0,1.0,0.981
hb_hypterm,hypterm_1,G5-compute,8.0,0.25,0.249
hb_hypterm,hypterm_1,G5-compute,8.0,0.5,0.495
hb_hypterm,hypterm_1,G5-compute,8.0,0.75,0.739
hb_hypterm,hypterm_1,G5-compute,8.0,1.0,0.981
hb_hypterm,hypterm_1,G5-compute,16.0,0.25,0.249
hb_hypterm,hypterm_1,G5-compute,16.0,0.5,0.495
hb_hypterm,hypterm_1,G5-compute,16.0,0.75,0.739
hb_hypterm,hypterm_1,G5-compute,16.0,1.0,0.981
hb_hypterm,hypterm_2,G1-bandwidth,2.0,0.25,0.248
hb_hypterm,hypterm_2,G1-bandwidth,2.0,0.5,0.492
hb_hypterm,hypterm_2,G1-bandwidth,2.0,0.75,0.73
hb_hypterm,hypterm_2,G1-bandwidth,2.0,1.0,0.963
hb_hypterm,hypterm_2,G1-bandwidth,4.0,0.25,0.249
hb_hypterm,hypterm_2,G1-bandwidth,4.0,0.5,0.494
hb_hypterm,hypterm_2,G1-bandwidth,4.0,0.75,0.736
hb_hypterm,hypterm_2,G1-bandwidth,4.0,1.0,0.974
hb_hypterm,hypterm_2,G1-bandwidth,8.0,0.25,0.249
hb_hypterm,hypterm_2,G1-bandwidth,8.0,0.5,0.496
hb_hypterm,hypterm_2,G1-bandwidth,8.0,0.75,0.739
hb_hypterm,hypterm_2,G1-bandwidth,8.0,1.0,0.979
hb_hypterm,hypterm_2,G1-bandwidth,16.0,0.25,0.25
hb_hypterm,hypterm_2,G1-bandwidth,16.0,0.5,0.496
hb_hypterm,hypterm_2,G1-bandwidth,16.0,0.75,0.74
hb_hypterm,hypterm_2,G1-bandwidth,16.0,1.0,0.981
hb_idivide,check,G5-compute,2.0,0.25,0.259
hb_idivide,check,G5-compute,2.0,0.5,0.508
hb_idivide,check,G5-compute,2.0,0.75,0.749
hb_idivide,check,G5-compute,2.0,1.0,0.981
hb_idivide,check,G5-compute,4.0,0.25,0.259
hb_idivide,check,G5-compute,4.0,0.5,0.508
hb_idivide,check,G5-compute,4.0,0.75,0.749
hb_idivide,check,G5-compute,4.0,1.0,0.981
hb_idivide,check,G5-compute,8.0,0.25,0.259
hb_idivide,check,G5-compute,8.0,0.5,0.508
hb_idivide,check,G5-compute,8.0,0.75,0.749
hb_idivide,check,G5-compute,8.0,1.0,0.981
hb_idivide,check,G5-compute,16.0,0.25,0.259
hb_idivide,check,G5-compute,16.0,0.5,0.508
hb_idivide,check,G5-compute,16.0,0.75,0.749
hb_idivide,check,G5-compute,16.0,1.0,0.981
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,2.0,0.25,0.249
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,2.0,0.5,0.495
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,2.0,0.75,0.739
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,2.0,1.0,0.98
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,4.0,0.25,0.249
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,4.0,0.5,0.495
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,4.0,0.75,0.739
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,4.0,1.0,0.98
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,8.0,0.25,0.249
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,8.0,0.5,0.495
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,8.0,0.75,0.739
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,8.0,1.0,0.98
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,16.0,0.25,0.249
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,16.0,0.5,0.495
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,16.0,0.75,0.739
hb_interleave,add_kernel_non_interleaved,G3-l2-reuse,16.0,1.0,0.98
hb_intrinsics_cast,cast1_intrinsics,G5-compute,2.0,0.25,0.249
hb_intrinsics_cast,cast1_intrinsics,G5-compute,2.0,0.5,0.495
hb_intrinsics_cast,cast1_intrinsics,G5-compute,2.0,0.75,0.739
hb_intrinsics_cast,cast1_intrinsics,G5-compute,2.0,1.0,0.98
hb_intrinsics_cast,cast1_intrinsics,G5-compute,4.0,0.25,0.249
hb_intrinsics_cast,cast1_intrinsics,G5-compute,4.0,0.5,0.495
hb_intrinsics_cast,cast1_intrinsics,G5-compute,4.0,0.75,0.739
hb_intrinsics_cast,cast1_intrinsics,G5-compute,4.0,1.0,0.98
hb_intrinsics_cast,cast1_intrinsics,G5-compute,8.0,0.25,0.249
hb_intrinsics_cast,cast1_intrinsics,G5-compute,8.0,0.5,0.495
hb_intrinsics_cast,cast1_intrinsics,G5-compute,8.0,0.75,0.739
hb_intrinsics_cast,cast1_intrinsics,G5-compute,8.0,1.0,0.98
hb_intrinsics_cast,cast1_intrinsics,G5-compute,16.0,0.25,0.249
hb_intrinsics_cast,cast1_intrinsics,G5-compute,16.0,0.5,0.495
hb_intrinsics_cast,cast1_intrinsics,G5-compute,16.0,0.75,0.739
hb_intrinsics_cast,cast1_intrinsics,G5-compute,16.0,1.0,0.98
hb_intrinsics_simd,simd_intrinsics,G5-compute,2.0,0.25,0.252
hb_intrinsics_simd,simd_intrinsics,G5-compute,2.0,0.5,0.5
hb_intrinsics_simd,simd_intrinsics,G5-compute,2.0,0.75,0.742
hb_intrinsics_simd,simd_intrinsics,G5-compute,2.0,1.0,0.98
hb_intrinsics_simd,simd_intrinsics,G5-compute,4.0,0.25,0.252
hb_intrinsics_simd,simd_intrinsics,G5-compute,4.0,0.5,0.5
hb_intrinsics_simd,simd_intrinsics,G5-compute,4.0,0.75,0.742
hb_intrinsics_simd,simd_intrinsics,G5-compute,4.0,1.0,0.98
hb_intrinsics_simd,simd_intrinsics,G5-compute,8.0,0.25,0.252
hb_intrinsics_simd,simd_intrinsics,G5-compute,8.0,0.5,0.5
